id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,lat,lon,tweet_created,tweet_location,user_timezone
2842,neutral,0.6628,-118.385912,-118.385912,United,-118.385912,youRsoMoney,-118.385912,0,@united Old school ride home to LAX from Houston #flyingRetro http://t.co/6asuwx3Kv0,40.74804263,-118.385912,2/20/2015 12:43,Los Angeles,Pacific Time (US & Canada)
2843,negative,1,Late Flight,1,United,-118.385912,ssapol5722,-118.385912,0,.@united I appreciate you looking. Can you compensate me on anything for my troubles? Still haven't taken off for a 10:30 am flight,40.74804263,-118.385912,2/20/2015 12:41,New Jersey,Quito
2844,neutral,1,-118.385912,-118.385912,United,-118.385912,PaintboxGirl,-118.385912,0,@united mine is GJQX6J husband is A587CW (Can't DM for some reason.),40.74804263,-118.385912,2/20/2015 12:38,New York State,Central Time (US & Canada)
2845,positive,1,-118.385912,-118.385912,United,-118.385912,urno12,-118.385912,0,@united thank you thank you thank you for contacting me. Thank you for the offer of a $1000 travel certificate #unitedairlines,40.74804263,-118.385912,2/20/2015 12:37,bonkers in Yonkers,New Delhi
2846,negative,1,Customer Service Issue,0.6644,United,-118.385912,TaraNorden,-118.385912,1,@united Another terrible experience with United. Discrimination. Delays. And no help from customer service #united #notimpressed,40.74804263,-118.385912,2/20/2015 12:34,Chicago,Central Time (US & Canada)
2847,neutral,1,-118.385912,-118.385912,United,-118.385912,bubnub,-118.385912,0,"@united Hi, we are flying into IAD tomorrow evening. Do you expect delays or Cancelled Flightlations with the snow storm?",40.74804263,-118.385912,2/20/2015 12:34,-118.385912,-118.385912
2848,negative,1,Can't Tell,1,United,-118.385912,PaintboxGirl,-118.385912,0,"@united If a business decision is made that inconveniences and possibly causes lost customers, is it a good business decision? #Cranky",40.74804263,-118.385912,2/20/2015 12:33,New York State,Central Time (US & Canada)
2849,positive,1,-118.385912,-118.385912,United,-118.385912,bugstory,-118.385912,0,@united sent a DM just now. Thanks I am incredibly happy the fast response I got via Twitter than via customer care. Thank you,40.74804263,-118.385912,2/20/2015 12:30,"Baltimore, MD",Eastern Time (US & Canada)
2850,negative,0.6583,Late Flight,0.6583,United,-118.385912,benjaminslavin,-118.385912,0,@united please provide update on UA 791. This flight has been stranded by united with no information from the crew on the plane.,40.74804263,-118.385912,2/20/2015 12:25,-118.385912,Quito
2851,negative,0.6588,Can't Tell,0.3294,United,-118.385912,dcharb10,-118.385912,1,@united thanks for reminding me how much easier it is to fly Southwest!  Get more agents at sfo 25!,40.74804263,-118.385912,2/20/2015 12:23,Midwest,-118.385912
2852,positive,1,-118.385912,-118.385912,United,-118.385912,BattierCCIpuppy,-118.385912,0,@united perfect! That works! Thank you!,40.74804263,-118.385912,2/20/2015 12:22,"Sacramento, CA",-118.385912
2853,negative,0.6743,Flight Booking Problems,0.3423,United,-118.385912,abigailedge,-118.385912,0,"@united That's still one day over my visa expiring on June 9, which is why I booked my flight on that day.",40.74804263,-118.385912,2/20/2015 12:11,"Brighton, UK",London
2854,neutral,1,-118.385912,-118.385912,United,-118.385912,ScribblersNook,-118.385912,0,@united Followback so I can DM plz,40.74804263,-118.385912,2/20/2015 12:08,"Atlanta, GA",Eastern Time (US & Canada)
2855,negative,1,Flight Attendant Complaints,0.6842,United,-118.385912,GottaGoFlying,-118.385912,0,@united MIA-EWR #384 😄😄😄 excellent crew. EWR-IAD #3589 😡😡😡 No crew to load bags - waiting w/ door open freezing. 20 mins past departure.,40.74804263,-118.385912,2/20/2015 12:01,-118.385912,Eastern Time (US & Canada)
2856,negative,1,Customer Service Issue,1,United,-118.385912,_jesseeka,-118.385912,0,@united your customer service is crap.,42.37525611,-71.24042938,2/20/2015 12:01,Massachusetts,Eastern Time (US & Canada)
2857,negative,0.6799,Flight Attendant Complaints,0.6799,United,-118.385912,michaelotto71,-118.385912,0,@united thanks for having ground crews that are surprised when flights arrive. #beingsuckontarmacsucks!,40.74804263,-118.385912,2/20/2015 11:53,USA,-118.385912
2858,positive,1,-118.385912,-118.385912,United,-118.385912,vnpeace,-118.385912,0,@united mechanical issue. Looks like they got it fixed! Thanks for your concern.,40.74804263,-118.385912,2/20/2015 11:51,-118.385912,-118.385912
2859,negative,0.6545,Cancelled Flight,0.3306,United,-118.385912,Scottsimanek,-118.385912,0,@united UA1023 sitting on Tarmac at ORD when there are visibly gates open. Reassign our gate.,40.74804263,-118.385912,2/20/2015 11:50,-118.385912,-118.385912
2860,positive,1,-118.385912,-118.385912,United,-118.385912,AndyA3,-118.385912,0,@united thanks,40.74804263,-118.385912,2/20/2015 11:48,San Francisco,Pacific Time (US & Canada)
2861,negative,0.642,Flight Attendant Complaints,0.642,United,-118.385912,DT_Les,-118.385912,0,@united Usually an issue with Express our of SFO. Positive note: Mainline p.s. was enjoyable.,40.74804263,-118.385912,2/20/2015 11:47,-118.385912,-118.385912
2862,negative,1,Customer Service Issue,0.6407,United,-118.385912,DavidM2357,-118.385912,0,"@united No. SATO rebooked me. Just upset that my travel office had to fix this, and you couldn't.",40.74804263,-118.385912,2/20/2015 11:46,"Charleston, SC",-118.385912
2863,negative,0.7087,Can't Tell,0.3707,United,-118.385912,StartupReport,-118.385912,3,@united kind of unnerving to watch the guy deicing your plane text on his phone the whole time http://t.co/QdXfT9qqT9,40.74804263,-118.385912,2/20/2015 11:42,Portland,Pacific Time (US & Canada)
2864,negative,1,Flight Booking Problems,0.6591,United,-118.385912,AMaxwellKerr,-118.385912,2,@united refreshes my browser right before checkout.error load message. Ticket price increased $358 in a matter of sec. DoUNotWantMyBusiness?,40.74804263,-118.385912,2/20/2015 11:42,-118.385912,-118.385912
2865,negative,1,Can't Tell,1,United,-118.385912,DubsterCali,-118.385912,1,@united @JedediahBila Why is United voted every year as one of the worst airlines? Do enjoy that title? You should give Jedediah free passes,40.74804263,-118.385912,2/20/2015 11:41,Corrupt California,Pacific Time (US & Canada)
2866,negative,0.6706,longlines,0.3412,United,-118.385912,shanp611,-118.385912,0,@united I think you should board from the back of the plane #whatstheholdup #CHItoCLE,40.74804263,-118.385912,2/20/2015 11:39,"Cleveland, OH",-118.385912
2867,positive,0.6639,-118.385912,0,United,-118.385912,YouSoFancy,-118.385912,0,@united On the plane but thanks! Maybe don't let so many people check in by themselves - teeming with morons.,40.74804263,-118.385912,2/20/2015 11:31,Being not the one,Pacific Time (US & Canada)
2868,negative,1,Bad Flight,0.674,United,-118.385912,Paul_Faust,-118.385912,1,@united Thanks...seat made for a 6 year old and a broken TV. 20 flights/year...my last on your airline.,40.74804263,-118.385912,2/20/2015 11:31,New York,-118.385912
2869,neutral,0.6838,-118.385912,0,United,-118.385912,ItsmeAndrewC,-118.385912,0,@united UA6357 needs de-icing! Stat! We've waited our turn...,40.74804263,-118.385912,2/20/2015 11:31,-118.385912,-118.385912
2870,neutral,0.7034,-118.385912,0,United,-118.385912,AndyA3,-118.385912,0,@united yes I've boarded this way many times &amp; have never had to show my pass on the Tarmac multiple times. Path was railed off. Only 1 way,40.74804263,-118.385912,2/20/2015 11:30,San Francisco,Pacific Time (US & Canada)
2871,negative,0.6733,Cancelled Flight,0.6733,United,-118.385912,vnpeace,-118.385912,0,"@united @bobwesson fair enough United. everybody is doing the best they can. Although that ""slight delay"" is turning into a Cancelled Flightlation.",40.74804263,-118.385912,2/20/2015 11:29,-118.385912,-118.385912
2872,negative,1,Lost Luggage,0.3437,United,-118.385912,christinerimay,-118.385912,0,@united Still waiting on our bag! Never got delivered yesterday. Can't reach a real person for help. Sending DM with ref number.,40.74804263,-118.385912,2/20/2015 11:27,Someplace saving something,Eastern Time (US & Canada)
2873,negative,1,Bad Flight,0.6774,United,-118.385912,MikeJJT,-118.385912,1,@united worst flight experience I've ever had. Will never ever fly your airline again.,40.74804263,-118.385912,2/20/2015 11:26,"New York, NY",Eastern Time (US & Canada)
2874,negative,0.6531,Customer Service Issue,0.6531,United,-118.385912,VCollins82,-118.385912,0,@united why do I have to go thru the details of the flight I want w/ the recording to then repeat ALL when a real person gets on the line?,40.74804263,-118.385912,2/20/2015 11:25,"Washington, DC ",-118.385912
2875,positive,1,-118.385912,-118.385912,United,-118.385912,Easy_E_,-118.385912,0,@united Looks like they came through. Thanks again for the help.,40.74804263,-118.385912,2/20/2015 11:22,Tri State NY area...,Eastern Time (US & Canada)
2876,neutral,1,-118.385912,-118.385912,United,-118.385912,ScribblersNook,-118.385912,0,@united anything yet JJ?,40.74804263,-118.385912,2/20/2015 11:22,"Atlanta, GA",Eastern Time (US & Canada)
2877,negative,1,Customer Service Issue,0.3586,United,-118.385912,bugstory,-118.385912,0,@united why would a person take hours and hours of wait time just to tell a lie,40.74804263,-118.385912,2/20/2015 11:15,"Baltimore, MD",Eastern Time (US & Canada)
2878,negative,1,Customer Service Issue,0.6593,United,-118.385912,ssapol5722,-118.385912,0,@united hey! DM not working. UA 307!,40.74804263,-118.385912,2/20/2015 11:15,New Jersey,Quito
2879,negative,1,Customer Service Issue,0.6804,United,-118.385912,bugstory,-118.385912,0,@united the refund team is far from customer care courtesy they need training on work ethics. So it's like sir u r lying how can I help,40.74804263,-118.385912,2/20/2015 11:15,"Baltimore, MD",Eastern Time (US & Canada)
2880,negative,1,Flight Booking Problems,0.6806,United,-118.385912,DuncanKneeDeep,-118.385912,1,@united splitting up my flights quadruples the price,40.74804263,-118.385912,2/20/2015 11:13,The Gaming Cartel,Amsterdam
2881,negative,1,Customer Service Issue,0.6787,United,-118.385912,bugstory,-118.385912,0,@united contd... I am being told that I am asking for a refund on a used ticket on a flight that got Cancelled Flightled how is the ticket used?,40.74804263,-118.385912,2/20/2015 11:13,"Baltimore, MD",Eastern Time (US & Canada)
2882,negative,1,Customer Service Issue,1,United,-118.385912,bugstory,-118.385912,0,@united after several trials and several hours of waiting on phone to contact customer care to get my refund all I get is cold shoulder,40.74804263,-118.385912,2/20/2015 11:12,"Baltimore, MD",Eastern Time (US & Canada)
2883,negative,1,Late Flight,0.3763,United,-118.385912,PFcurator,-118.385912,1,@united I booked and paid for a flight to get me to Denver at a specific time for a meeting. You failed... It wasn't caused by weather,40.74804263,-118.385912,2/20/2015 11:05,-118.385912,-118.385912
2884,positive,1,-118.385912,-118.385912,United,-118.385912,MarthaH65165635,-118.385912,0,@united since when did you get so good again!  4 transcontinental flights in 72h.  What a pleasure/relief you were.,40.74804263,-118.385912,2/20/2015 11:05,-118.385912,-118.385912
2885,negative,1,Cancelled Flight,1,United,-118.385912,PFcurator,-118.385912,0,@united what I don't understand isn't flight that I paid premium for getting Cancelled Flighted and the best you can do is next available flight...,40.74804263,-118.385912,2/20/2015 11:04,-118.385912,-118.385912
2886,negative,1,Bad Flight,1,United,-118.385912,PamelaBacorn,-118.385912,1,"@united Flight is awful only one lavatory functioning, and people lining up, bumping, etc. because can't use 1st class bathroom. Ridiculous",40.74804263,-118.385912,2/20/2015 11:02,Santa Barbara CA,Pacific Time (US & Canada)
2887,neutral,1,-118.385912,-118.385912,United,-118.385912,rkjohnson2,-118.385912,0,@united Are the current on board food menus available anywhere online?,40.74804263,-118.385912,2/20/2015 11:00,-118.385912,-118.385912
2888,neutral,0.6907,-118.385912,-118.385912,United,-118.385912,VidFall,-118.385912,0,@United Airlines Is Changing Its MileagePlus Program: Winners And Losers http://t.co/F1yvAiO9ul http://t.co/vGlx6Ykwqg,40.74804263,-118.385912,2/20/2015 11:00,USA,Eastern Time (US & Canada)
2889,negative,0.6718,Late Flight,0.6718,United,-118.385912,geoff_lane,-118.385912,1,@united actually we aren't. Still parked here.,40.74804263,-118.385912,2/20/2015 10:58,D.C.,Eastern Time (US & Canada)
2890,neutral,1,-118.385912,-118.385912,United,-118.385912,ant_kneee,-118.385912,0,"Can I put sun in my carry on? RT “@united: @ant_kneee Right now 0 would be a heat wave, so enjoy the warmth! Can you bring some home? ^JJ”",40.74804263,-118.385912,2/20/2015 10:55,Chicago & Worldwide,Central Time (US & Canada)
2891,positive,1,-118.385912,-118.385912,United,-118.385912,rockstarbrands,-118.385912,0,@united Thanks!,40.74804263,-118.385912,2/20/2015 10:52,YHZ,Atlantic Time (Canada)
2892,positive,1,-118.385912,-118.385912,United,-118.385912,Easy_E_,-118.385912,0,@united thanks for prompt response.  Another hour to enjoy vacation! Perhaps a bug in the app as it still shows 2:55.,40.74804263,-118.385912,2/20/2015 10:51,Tri State NY area...,Eastern Time (US & Canada)
2893,negative,0.6667,Flight Booking Problems,0.6667,United,-118.385912,DuncanKneeDeep,-118.385912,1,@united Why can I only apply one travel certificate per itinerary even when I have multiple flights?,40.74804263,-118.385912,2/20/2015 10:48,The Gaming Cartel,Amsterdam
2894,positive,0.6889,-118.385912,-118.385912,United,-118.385912,alinosa,-118.385912,0,@united appreciate the sentiment and you were able to get me off the ground;still missed connection,40.74804263,-118.385912,2/20/2015 10:46,South Texas,Central Time (US & Canada)
2895,negative,1,Flight Booking Problems,0.6333,United,-118.385912,paul_chard63,-118.385912,0,"@united I log in, view reservations, try view specific reservation &amp; takes me back to login page,",40.74804263,-118.385912,2/20/2015 10:46,"Celebration, FL ",Eastern Time (US & Canada)
2896,neutral,0.6717,-118.385912,0,United,-118.385912,paul_chard63,-118.385912,1,"@united it just goes round &amp; round, it's be going on for weeks,",40.74804263,-118.385912,2/20/2015 10:40,"Celebration, FL ",Eastern Time (US & Canada)
2897,positive,0.7185,-118.385912,-118.385912,United,-118.385912,datachick,-118.385912,0,Thank you @united for your prompt assistance.,43.68346133,-79.61394084,2/20/2015 10:39,"Toronto, ON",Eastern Time (US & Canada)
2898,negative,1,Lost Luggage,0.6739,United,-118.385912,iamawarplane,-118.385912,1,@united 3 times my flight has been delayed and I miss my next flight. This time you've lost my baggage. No clean clothes. $337 flight. Thx!,40.74804263,-118.385912,2/20/2015 10:36,"Austin, Texas",-118.385912
2899,neutral,0.3375,-118.385912,0,United,-118.385912,dlm_3,-118.385912,0,@united I looked on the email chain and there is not one,40.74804263,-118.385912,2/20/2015 10:36,Global,Eastern Time (US & Canada)
2900,negative,1,Flight Booking Problems,1,United,-118.385912,mikebrandes,-118.385912,0,@united why the hell do my miles expire? Was really looking forward to accruing enough for a free flight in 10 years.,40.74804263,-118.385912,2/20/2015 10:32,"Minneapolis, MN",Eastern Time (US & Canada)
2901,positive,1,-118.385912,-118.385912,United,-118.385912,SoyCoder,-118.385912,0,@united thanks for more timely updates.,45.58977875,-122.5918295,2/20/2015 10:20,-118.385912,Central Time (US & Canada)
